"Latitude_WGS84";"Name";"AdmArea";"District";"Location";"NumberOfAccessPoints";"WiFiName";"CoverageArea";"FunctionFlag";"AccessFlag";"Password";"Longitude_WGS84";"global_id";"geodata_center";"geoarea";
"55.746568018";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Яузская улица, дом 11/6, корпус 4";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.650937092";"1060012378";"010100000059F218E851D3424057C6728A8FDF4B40";"";
"55.745755892";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Яузская улица, дом 11/6, корпус 4";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.650630564";"1060012379";"01010000003A14C1DC47D342403B78D7ED74DF4B40";"";
"55.748376872";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Яузская улица, дом 1/15, строение 1";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.645457723";"1060012380";"0101000000299ED15B9ED24240512937D0CADF4B40";"";
"55.749104153";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Яузская улица, дом 5";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.644588098";"1060012381";"01010000008226E0DC81D24240653717A5E2DF4B40";"";
"55.747615758";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Яузская улица, дом 6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646519669";"1060012382";"0101000000B2491128C1D24240C94A87DFB1DF4B40";"";
"55.747633373";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Яузская улица, дом 6, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.646487195";"1060012383";"010100000065E7A717C0D2424072374B73B2DF4B40";"";
"55.750053726";"Городской Wi-Fi";"Центральный административный округ";"Таганский район";"город Москва, Яузская улица, дом 1/15, строение 5";"3";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.642691024";"1060012384";"0101000000A2C110B343D24240DBB4AFC201E04B40";"";
"55.783034889";"Городской Wi-Fi";"Центральный административный округ";"Мещанский район";"город Москва, проспект Мира, дом 52, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.634735459";"1060012385";"01010000001E02F3023FD14240E5F0BB7C3AE44B40";"";
"55.764312039";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 9, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.561848196";"1060012386";"01010000007C9145A4EAC74240D8B815FAD4E14B40";"";
"55.763756953";"Городской Wi-Fi";"Центральный административный округ";"Пресненский район";"город Москва, улица 1905 Года, дом 9, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.562793074";"1060012387";"0101000000669F7B9A09C84240229DAFC9C2E14B40";"";
"55.771546482";"Городской Wi-Fi";"Центральный административный округ";"Басманный район";"город Москва, Бауманская улица, дом 38, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.678769292";"1060012388";"0101000000A45583E9E1D6424055C4FD08C2E24B40";"";
"55.785434315";"Городской Wi-Fi";"Северо-Восточный административный округ";"район Марьина Роща";"город Москва, площадь Борьбы, дом 11, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.604335571";"1060012389";"010100000093A034DE5ACD4240640A941C89E44B40";"";
"55.785434496";"Городской Wi-Fi";"Северо-Восточный административный округ";"район Марьина Роща";"город Москва, площадь Борьбы, дом 11, строение 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.604351512";"1060012390";"010100000001AAED635BCD424031BC181E89E44B40";"";
"55.730137487";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Валовая улица, дом 32/75, строение 2";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.626278962";"1060012391";"01010000003EFBB5E829D04240D31F2A2575DD4B40";"";
"55.716340524";"Городской Wi-Fi";"Южный административный округ";"Донской район";"город Москва, Малая Калужская улица, дом 15, строение 1";"2";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.602120331";"1060012392";"01010000006BF36C4712CD424094B0D90BB1DB4B40";"";
"55.72152379";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, Люсиновская улица, дом 48-50, корпус 10";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.621836834";"1060012393";"010100000035BD705998CF424001AB3CE45ADC4B40";"";
"55.729429267";"Городской Wi-Fi";"Центральный административный округ";"район Замоскворечье";"город Москва, улица Коровий Вал, дом 1";"1";"Moscow_WiFi_Free";"50";"действует";"открытая сеть";"";"37.62241825";"1060012394";"01010000007F17B666ABCF424050412FF05DDD4B40";"";
